fetched_at_utc,kabupaten_kota,adm4,waktu_lokal,suhu_c,kelembapan_persen,cuaca_desc,curah_hujan_mm,kecepatan_angin_kmh
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 10:00:00,29,54,Cerah Berawan,0,17.1
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 13:00:00,28,58,Cerah Berawan,0,19.7
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 16:00:00,25,69,Cerah Berawan,0,18
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 19:00:00,23,85,Cerah Berawan,0,5.8
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 22:00:00,22,88,Cerah,0,3.4
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 01:00:00,22,91,Cerah Berawan,0,3.3
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 04:00:00,21,92,Cerah Berawan,0,4.6
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 07:00:00,25,75,Cerah,0.1,6.4
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 10:00:00,28,62,Cerah Berawan,0.1,17.4
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 13:00:00,28,67,Cerah,0,20.9
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 16:00:00,24,75,Cerah,0,19.9
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 19:00:00,23,83,Cerah,0,9.5
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 22:00:00,23,85,Cerah Berawan,0,3.8
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 01:00:00,22,87,Cerah Berawan,0,2.2
2026-09-04T18:05:26.745289+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 04:00:00,22,90,Cerah Berawan,0,2.9
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 01:00:00,21,91,Cerah Berawan,0,9.7
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 04:00:00,21,94,Cerah Berawan,0,6.5
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 07:00:00,26,64,Berawan,0,12.5
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 10:00:00,30,47,Cerah Berawan,0,22.9
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 13:00:00,30,49,Cerah Berawan,0,24.6
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 16:00:00,25,68,Cerah,0,24.4
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 19:00:00,23,84,Cerah Berawan,0,14.7
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 22:00:00,22,90,Cerah,0,9.7
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 01:00:00,21,94,Cerah Berawan,0,7.7
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 04:00:00,20,96,Cerah,0,5.3
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 07:00:00,25,68,Cerah,0,12.8
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 10:00:00,29,51,Cerah Berawan,0,22.4
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 13:00:00,29,57,Cerah Berawan,0,23.4
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 16:00:00,25,69,Cerah,0,24
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 19:00:00,23,83,Cerah,0,16.7
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 22:00:00,22,84,Cerah,0,14.6
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 01:00:00,22,87,Cerah,0,10.1
2026-09-04T18:05:26.982261+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 04:00:00,21,88,Cerah Berawan,0,9
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 07:00:00,25,72,Berawan,0.1,4.8
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 10:00:00,31,43,Cerah,0,12.8
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 13:00:00,31,43,Cerah Berawan,0,16
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 16:00:00,27,59,Cerah Berawan,0,18.2
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 19:00:00,24,76,Cerah Berawan,0,10
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 22:00:00,22,85,Cerah,0.1,2
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 01:00:00,21,91,Cerah,0,5.2
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 04:00:00,21,93,Cerah,0,1.9
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 07:00:00,25,72,Cerah,0,3.4
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 10:00:00,31,43,Cerah Berawan,0,12.8
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 13:00:00,31,50,Cerah Berawan,0,16.1
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 16:00:00,26,63,Cerah,0,19.3
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 19:00:00,24,75,Cerah Berawan,0.1,11.5
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 22:00:00,23,83,Berawan,0.1,2.5
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 01:00:00,22,91,Cerah,0,3.4
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 04:00:00,21,94,Cerah,0,2.1
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 07:00:00,26,70,Cerah,0,1.1
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 10:00:00,31,51,Berawan,0,15.1
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 13:00:00,31,55,Cerah Berawan,0,15.1
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 16:00:00,28,61,Cerah Berawan,0,10.7
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 19:00:00,24,77,Cerah,0,10.7
2026-09-04T23:32:01.697349+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 22:00:00,23,85,Berawan,0,3
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 07:00:00,24,74,Berawan,0,4.6
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 10:00:00,30,49,Cerah,0,12.2
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 13:00:00,30,46,Cerah Berawan,0,15.7
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 16:00:00,26,62,Cerah Berawan,0,16
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 19:00:00,22,82,Cerah Berawan,0,7.3
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 22:00:00,21,90,Cerah,0.1,2.4
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 01:00:00,21,91,Cerah,0,4
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 04:00:00,20,92,Cerah,0,2.9
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 07:00:00,24,77,Cerah,0,5.7
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 10:00:00,30,46,Cerah,0,13.1
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 13:00:00,30,49,Berawan,0.1,13.6
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 16:00:00,25,67,Berawan,0,17.3
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 19:00:00,23,80,Cerah Berawan,0.2,9.4
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 22:00:00,22,94,Cerah Berawan,0.1,2.7
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 01:00:00,21,94,Cerah Berawan,0.1,1.9
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 04:00:00,21,92,Cerah Berawan,0.1,0.2
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 07:00:00,24,83,Cerah,0,2.9
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 10:00:00,29,56,Cerah Berawan,0,11.5
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 13:00:00,30,59,Cerah Berawan,0,11.5
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 16:00:00,26,66,Cerah Berawan,0,7.9
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 19:00:00,23,81,Cerah Berawan,0,7.9
2026-09-04T23:32:02.523732+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 22:00:00,22,90,Berawan,0,0.8
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 07:00:00,25,76,Berawan,0.1,5.7
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 10:00:00,30,47,Cerah Berawan,0,16.1
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 13:00:00,30,49,Cerah Berawan,0,18.6
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 16:00:00,26,63,Cerah Berawan,0,18.1
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 19:00:00,24,80,Cerah Berawan,0,6.6
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 22:00:00,23,87,Cerah,0.1,2.2
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 01:00:00,21,96,Cerah Berawan,0.1,1.7
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 04:00:00,20,97,Cerah Berawan,0,4.8
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 07:00:00,25,76,Cerah,0.1,6.5
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 10:00:00,31,51,Cerah Berawan,0,16.1
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 13:00:00,31,56,Cerah Berawan,0,19.8
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 16:00:00,26,67,Cerah,0,19.8
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 19:00:00,24,78,Cerah,0,10.7
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 22:00:00,23,85,Berawan,0.1,1.6
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 01:00:00,22,94,Cerah,0,1.2
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 04:00:00,21,97,Cerah Berawan,0,3.2
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 07:00:00,26,71,Cerah Berawan,0,3.6
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 10:00:00,31,56,Cerah Berawan,0,17.4
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 13:00:00,32,57,Cerah,0,17.4
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 16:00:00,27,66,Cerah,0,8.5
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 19:00:00,24,80,Cerah,0,8.5
2026-09-04T23:32:03.423135+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-07 22:00:00,23,87,Cerah Berawan,0,3.6
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 07:00:00,25,73,Cerah Berawan,0,4.9
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 10:00:00,29,54,Cerah Berawan,0,17.1
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 13:00:00,28,58,Cerah Berawan,0,19.7
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 16:00:00,25,69,Cerah Berawan,0,18
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 19:00:00,23,85,Cerah Berawan,0,5.8
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-05 22:00:00,22,88,Cerah,0,3.4
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 01:00:00,22,91,Cerah Berawan,0,3.3
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 04:00:00,21,92,Cerah Berawan,0,4.6
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 07:00:00,25,75,Cerah,0.1,6.4
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 10:00:00,28,62,Cerah Berawan,0.1,17.4
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 13:00:00,28,67,Cerah,0,20.9
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 16:00:00,24,75,Cerah,0,19.9
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 19:00:00,23,83,Cerah,0,9.5
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-06 22:00:00,23,85,Cerah Berawan,0,3.8
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 01:00:00,22,87,Cerah Berawan,0,2.2
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 04:00:00,22,90,Cerah Berawan,0,2.9
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 07:00:00,25,74,Cerah Berawan,0.2,3.9
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 10:00:00,28,65,Berawan,0.2,18.5
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 13:00:00,29,66,Cerah Berawan,0,18.5
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 16:00:00,26,74,Cerah,0,6.6
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 19:00:00,23,84,Cerah,0,6.6
2026-09-04T23:32:04.427784+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-07 22:00:00,22,87,Cerah,0,2.3
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 07:00:00,26,64,Berawan,0,12.5
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 10:00:00,30,47,Cerah Berawan,0,22.9
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 13:00:00,30,49,Cerah Berawan,0,24.6
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 16:00:00,25,68,Cerah,0,24.4
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 19:00:00,23,84,Cerah Berawan,0,14.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-05 22:00:00,22,90,Cerah,0,9.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 01:00:00,21,94,Cerah Berawan,0,7.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 04:00:00,20,96,Cerah,0,5.3
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 07:00:00,25,68,Cerah,0,12.8
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 10:00:00,29,51,Cerah Berawan,0,22.4
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 13:00:00,29,57,Cerah Berawan,0,23.4
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 16:00:00,25,69,Cerah,0,24
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 19:00:00,23,83,Cerah,0,16.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-06 22:00:00,22,84,Cerah,0,14.6
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 01:00:00,22,87,Cerah,0,10.1
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 04:00:00,21,88,Cerah Berawan,0,9
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 07:00:00,26,65,Berawan,0,16.9
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 10:00:00,28,54,Cerah Berawan,0,20.5
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 13:00:00,29,56,Cerah,0,20.5
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 16:00:00,25,69,Cerah,0,16.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 19:00:00,23,83,Cerah,0,16.7
2026-09-04T23:32:05.301675+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-07 22:00:00,22,88,Cerah Berawan,0,10.5
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 07:00:00,25,72,Berawan,0.1,4.8
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 10:00:00,31,43,Cerah,0,12.8
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 13:00:00,31,43,Cerah Berawan,0,16
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 16:00:00,27,59,Cerah Berawan,0,18.2
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 19:00:00,24,76,Cerah Berawan,0,10
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-05 22:00:00,22,85,Cerah,0.1,2
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 01:00:00,21,91,Cerah,0,5.2
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 04:00:00,21,93,Cerah,0,1.9
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 07:00:00,25,72,Cerah,0,3.4
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 10:00:00,31,43,Cerah Berawan,0,12.8
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 13:00:00,31,50,Cerah Berawan,0,16.1
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 16:00:00,26,63,Cerah,0,19.3
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 19:00:00,24,75,Cerah Berawan,0.1,11.5
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-06 22:00:00,23,83,Berawan,0.1,2.5
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 01:00:00,22,91,Cerah,0,3.4
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 04:00:00,21,94,Cerah,0,2.1
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 07:00:00,26,70,Cerah,0,1.1
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 10:00:00,31,51,Berawan,0,15.1
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 13:00:00,31,55,Cerah Berawan,0,15.1
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 16:00:00,28,61,Cerah Berawan,0,10.7
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 19:00:00,24,77,Cerah,0,10.7
2026-09-05T00:07:24.887670+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-07 22:00:00,23,85,Berawan,0,3
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 07:00:00,24,74,Berawan,0,4.6
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 10:00:00,30,49,Cerah,0,12.2
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 13:00:00,30,46,Cerah Berawan,0,15.7
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 16:00:00,26,62,Cerah Berawan,0,16
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 19:00:00,22,82,Cerah Berawan,0,7.3
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-05 22:00:00,21,90,Cerah,0.1,2.4
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 01:00:00,21,91,Cerah,0,4
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 04:00:00,20,92,Cerah,0,2.9
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 07:00:00,24,77,Cerah,0,5.7
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 10:00:00,30,46,Cerah,0,13.1
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 13:00:00,30,49,Berawan,0.1,13.6
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 16:00:00,25,67,Berawan,0,17.3
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 19:00:00,23,80,Cerah Berawan,0.2,9.4
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-06 22:00:00,22,94,Cerah Berawan,0.1,2.7
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 01:00:00,21,94,Cerah Berawan,0.1,1.9
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 04:00:00,21,92,Cerah Berawan,0.1,0.2
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 07:00:00,24,83,Cerah,0,2.9
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 10:00:00,29,56,Cerah Berawan,0,11.5
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 13:00:00,30,59,Cerah Berawan,0,11.5
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 16:00:00,26,66,Cerah Berawan,0,7.9
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 19:00:00,23,81,Cerah Berawan,0,7.9
2026-09-05T00:07:25.184304+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-07 22:00:00,22,90,Berawan,0,0.8
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 07:00:00,25,76,Berawan,0.1,5.7
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 10:00:00,30,47,Cerah Berawan,0,16.1
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 13:00:00,30,49,Cerah Berawan,0,18.6
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 16:00:00,26,63,Cerah Berawan,0,18.1
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 19:00:00,24,80,Cerah Berawan,0,6.6
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-05 22:00:00,23,87,Cerah,0.1,2.2
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 01:00:00,21,96,Cerah Berawan,0.1,1.7
2026-09-05T00:07:26.001613+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-06 04:00:00,20,97,Cerah Berawan,0,4.8
