tanggal,varian,harga,sebaran_pasar,n_pasar,satuan,komoditas
2025-08-25,Bawang Merah,38667.0,5507.6,3,kg,Bawang
2025-08-25,Bawang Putih Honan,30667.0,2081.7,3,kg,Bawang
2025-08-25,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-08-25,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-08-25,Beras Medium,13250.0,250.0,3,kg,Beras
2025-08-25,Beras Premium,14875.0,176.8,2,kg,Beras
2025-08-25,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-08-25,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-08-25,Cabai Merah Keriting,26333.0,5507.6,3,kg,Cabai
2025-08-25,Cabai Rawit Hijau,35667.0,6027.7,3,kg,Cabai
2025-08-25,Cabai Rawit Merah,24667.0,577.4,3,kg,Cabai
2025-08-25,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-08-25,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-08-25,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-08-25,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-08-25,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-08-25,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-08-25,Garam Halus,12333.0,577.4,3,kg,Garam
2025-08-25,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-08-25,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-08-25,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-08-25,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-08-25,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-08-25,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-08-25,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-08-25,Kacang Panjang,7667.0,1527.5,3,kg,Kacang Panjang
2025-08-25,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-08-25,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-08-25,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-08-25,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-08-25,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-08-25,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-08-25,Ketimun Sedang,7333.0,577.4,3,kg,Ketimun
2025-08-25,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-08-25,Minyak Goreng Sawit Curah,18000.0,1322.9,3,lt,Minyak Sawit
2025-08-25,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-08-25,Minyakita,16133.0,750.6,3,lt,Minyak Sawit
2025-08-25,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-08-25,Sawi Hijau,7667.0,2516.6,3,kg,Sawi Hijau
2025-08-25,Susu Bubuk,43000.0,,1,400gr,Susu
2025-08-25,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-08-25,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-08-25,Tahu Putih,10500.0,866.0,3,kg,Kedelai
2025-08-25,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-08-25,Telur Ayam Ras,27000.0,1000.0,3,kg,Telur Ayam
2025-08-25,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-08-25,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-08-25,Tomat,12333.0,2516.6,3,kg,Tomat
2025-08-25,Udang Basah,79333.0,3785.9,3,kg,Udang
2025-08-26,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-08-26,Bawang Merah,38667.0,5507.6,3,kg,Bawang
2025-08-26,Bawang Putih Honan,30667.0,2081.7,3,kg,Bawang
2025-08-26,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-08-26,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-08-26,Beras Medium,13250.0,250.0,3,kg,Beras
2025-08-26,Beras Premium,14875.0,176.8,2,kg,Beras
2025-08-26,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-08-26,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-08-26,Cabai Merah Keriting,26333.0,5507.6,3,kg,Cabai
2025-08-26,Cabai Rawit Hijau,35667.0,6027.7,3,kg,Cabai
2025-08-26,Cabai Rawit Merah,24667.0,577.4,3,kg,Cabai
2025-08-26,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-08-26,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-08-26,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-08-26,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-08-26,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-08-26,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-08-26,Garam Halus,12333.0,577.4,3,kg,Garam
2025-08-26,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-08-26,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-08-26,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-08-26,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-08-26,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-08-26,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-08-26,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-08-26,Kacang Panjang,7667.0,1527.5,3,kg,Kacang Panjang
2025-08-26,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-08-26,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-08-26,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-08-26,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-08-26,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-08-26,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-08-26,Ketimun Sedang,7333.0,577.4,3,kg,Ketimun
2025-08-26,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-08-26,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-08-26,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-08-26,Minyakita,16133.0,750.6,3,lt,Minyak Sawit
2025-08-26,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-08-26,Sawi Hijau,7667.0,2516.6,3,kg,Sawi Hijau
2025-08-26,Susu Bubuk,43000.0,,1,400gr,Susu
2025-08-26,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-08-26,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-08-26,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-08-26,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-08-26,Telur Ayam Ras,27000.0,1000.0,3,kg,Telur Ayam
2025-08-26,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-08-26,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-08-26,Tomat,12333.0,2516.6,3,kg,Tomat
2025-08-26,Udang Basah,79333.0,3785.9,3,kg,Udang
2025-08-27,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-08-27,Bawang Merah,38667.0,5507.6,3,kg,Bawang
2025-08-27,Bawang Putih Honan,30667.0,2081.7,3,kg,Bawang
2025-08-27,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-08-27,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-08-27,Beras Medium,13250.0,250.0,3,kg,Beras
2025-08-27,Beras Premium,14875.0,176.8,2,kg,Beras
2025-08-27,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-08-27,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-08-27,Cabai Merah Keriting,26333.0,5507.6,3,kg,Cabai
2025-08-27,Cabai Rawit Hijau,35667.0,6027.7,3,kg,Cabai
2025-08-27,Cabai Rawit Merah,24667.0,577.4,3,kg,Cabai
2025-08-27,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-08-27,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-08-27,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-08-27,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-08-27,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-08-27,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-08-27,Garam Halus,12333.0,577.4,3,kg,Garam
2025-08-27,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-08-27,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-08-27,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-08-27,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-08-27,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-08-27,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-08-27,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-08-27,Kacang Panjang,7667.0,1527.5,3,kg,Kacang Panjang
2025-08-27,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-08-27,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-08-27,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-08-27,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-08-27,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-08-27,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-08-27,Ketimun Sedang,7333.0,577.4,3,kg,Ketimun
2025-08-27,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-08-27,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-08-27,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-08-27,Minyakita,16133.0,750.6,3,lt,Minyak Sawit
2025-08-27,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-08-27,Sawi Hijau,7667.0,2516.6,3,kg,Sawi Hijau
2025-08-27,Susu Bubuk,43000.0,,1,400gr,Susu
2025-08-27,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-08-27,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-08-27,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-08-27,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-08-27,Telur Ayam Ras,27000.0,1000.0,3,kg,Telur Ayam
2025-08-27,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-08-27,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-08-27,Tomat,12333.0,2516.6,3,kg,Tomat
2025-08-27,Udang Basah,79000.0,3605.6,3,kg,Udang
2025-08-28,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-08-28,Bawang Merah,38667.0,5507.6,3,kg,Bawang
2025-08-28,Bawang Putih Honan,30667.0,2081.7,3,kg,Bawang
2025-08-28,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-08-28,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-08-28,Beras Medium,13250.0,250.0,3,kg,Beras
2025-08-28,Beras Premium,14875.0,176.8,2,kg,Beras
2025-08-28,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-08-28,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-08-28,Cabai Merah Keriting,26333.0,5507.6,3,kg,Cabai
2025-08-28,Cabai Rawit Hijau,35667.0,6027.7,3,kg,Cabai
2025-08-28,Cabai Rawit Merah,24667.0,577.4,3,kg,Cabai
2025-08-28,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-08-28,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-08-28,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-08-28,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-08-28,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-08-28,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-08-28,Garam Halus,12333.0,577.4,3,kg,Garam
2025-08-28,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-08-28,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-08-28,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-08-28,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-08-28,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-08-28,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-08-28,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-08-28,Kacang Panjang,8000.0,2000.0,3,kg,Kacang Panjang
2025-08-28,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-08-28,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-08-28,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-08-28,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-08-28,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-08-28,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-08-28,Ketimun Sedang,7333.0,577.4,3,kg,Ketimun
2025-08-28,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-08-28,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-08-28,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-08-28,Minyakita,16133.0,750.6,3,lt,Minyak Sawit
2025-08-28,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-08-28,Sawi Hijau,7667.0,2516.6,3,kg,Sawi Hijau
2025-08-28,Susu Bubuk,43000.0,,1,400gr,Susu
2025-08-28,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-08-28,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-08-28,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-08-28,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-08-28,Telur Ayam Ras,27000.0,1000.0,3,kg,Telur Ayam
2025-08-28,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-08-28,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-08-28,Tomat,12333.0,2516.6,3,kg,Tomat
2025-08-28,Udang Basah,79000.0,3605.6,3,kg,Udang
2025-08-29,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-08-29,Bawang Merah,38000.0,6082.8,3,kg,Bawang
2025-08-29,Bawang Putih Honan,30667.0,2081.7,3,kg,Bawang
2025-08-29,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-08-29,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-08-29,Beras Medium,13250.0,250.0,3,kg,Beras
2025-08-29,Beras Premium,14875.0,176.8,2,kg,Beras
2025-08-29,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-08-29,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-08-29,Cabai Merah Keriting,27000.0,6082.8,3,kg,Cabai
2025-08-29,Cabai Rawit Hijau,35667.0,6027.7,3,kg,Cabai
2025-08-29,Cabai Rawit Merah,23667.0,2309.4,3,kg,Cabai
2025-08-29,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-08-29,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-08-29,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-08-29,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-08-29,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-08-29,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-08-29,Garam Halus,12333.0,577.4,3,kg,Garam
2025-08-29,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-08-29,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-08-29,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-08-29,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-08-29,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-08-29,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-08-29,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-08-29,Kacang Panjang,8000.0,2000.0,3,kg,Kacang Panjang
2025-08-29,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-08-29,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-08-29,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-08-29,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-08-29,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-08-29,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-08-29,Ketimun Sedang,7333.0,577.4,3,kg,Ketimun
2025-08-29,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-08-29,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-08-29,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-08-29,Minyakita,16133.0,750.6,3,lt,Minyak Sawit
2025-08-29,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-08-29,Sawi Hijau,7667.0,2516.6,3,kg,Sawi Hijau
2025-08-29,Susu Bubuk,43000.0,,1,400gr,Susu
2025-08-29,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-08-29,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-08-29,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-08-29,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-08-29,Telur Ayam Ras,27000.0,1000.0,3,kg,Telur Ayam
2025-08-29,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-08-29,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-08-29,Tomat,12333.0,2516.6,3,kg,Tomat
2025-08-29,Udang Basah,79000.0,3605.6,3,kg,Udang
2025-09-01,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-09-01,Bawang Merah,34667.0,5033.2,3,kg,Bawang
2025-09-01,Bawang Putih Honan,30000.0,2645.8,3,kg,Bawang
2025-09-01,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-09-01,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-09-01,Beras Medium,13250.0,250.0,3,kg,Beras
2025-09-01,Beras Premium,14875.0,176.8,2,kg,Beras
2025-09-01,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-09-01,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-09-01,Cabai Merah Keriting,29000.0,8185.4,3,kg,Cabai
2025-09-01,Cabai Rawit Hijau,34000.0,8544.0,3,kg,Cabai
2025-09-01,Cabai Rawit Merah,23667.0,2309.4,3,kg,Cabai
2025-09-01,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-09-01,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-09-01,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-09-01,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-09-01,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-09-01,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-09-01,Garam Halus,12333.0,577.4,3,kg,Garam
2025-09-01,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-09-01,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-09-01,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-09-01,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-09-01,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-09-01,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-09-01,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-09-01,Kacang Panjang,8000.0,2000.0,3,kg,Kacang Panjang
2025-09-01,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-09-01,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-09-01,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-09-01,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-09-01,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-09-01,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-09-01,Ketimun Sedang,7000.0,1000.0,3,kg,Ketimun
2025-09-01,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-09-01,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-09-01,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-09-01,Minyakita,16233.0,680.7,3,lt,Minyak Sawit
2025-09-01,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-09-01,Sawi Hijau,8000.0,2000.0,3,kg,Sawi Hijau
2025-09-01,Susu Bubuk,43000.0,,1,400gr,Susu
2025-09-01,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-09-01,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-09-01,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-09-01,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-09-01,Telur Ayam Ras,26667.0,577.4,3,kg,Telur Ayam
2025-09-01,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-09-01,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-09-01,Tomat,11667.0,2886.8,3,kg,Tomat
2025-09-01,Udang Basah,79000.0,3605.6,3,kg,Udang
2025-09-02,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-09-02,Bawang Merah,34667.0,5033.2,3,kg,Bawang
2025-09-02,Bawang Putih Honan,30000.0,2645.8,3,kg,Bawang
2025-09-02,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-09-02,Beras Khusus,19500.0,2121.3,2,kg,Beras
2025-09-02,Beras Medium,13250.0,250.0,3,kg,Beras
2025-09-02,Beras Premium,14875.0,176.8,2,kg,Beras
2025-09-02,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-09-02,Cabai Merah Besar,33667.0,1527.5,3,kg,Cabai
2025-09-02,Cabai Merah Keriting,30000.0,8717.8,3,kg,Cabai
2025-09-02,Cabai Rawit Hijau,34000.0,8544.0,3,kg,Cabai
2025-09-02,Cabai Rawit Merah,23667.0,2309.4,3,kg,Cabai
2025-09-02,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-09-02,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-09-02,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
2025-09-02,Daging Sapi Paha Depan,123333.0,11547.0,3,kg,Daging Ruminansia
2025-09-02,Daging Sapi Sandung Lamur,81667.0,2886.8,3,kg,Daging Ruminansia
2025-09-02,Daging Sapi Tetelan,70000.0,0.0,2,kg,Daging Ruminansia
2025-09-02,Garam Halus,12333.0,577.4,3,kg,Garam
2025-09-02,Gula Pasir Curah,17167.0,763.8,3,kg,Gula
2025-09-02,Gula Pasir Kemasan,18833.0,1258.3,3,kg,Gula
2025-09-02,Ikan Bandeng,35000.0,5567.8,3,kg,Ikan
2025-09-02,Ikan Teri,57000.0,17088.0,3,kg,Ikan
2025-09-02,Ikan Tongkol,33667.0,1527.5,3,kg,Ikan
2025-09-02,Jeruk Lokal,19000.0,3605.6,3,kg,Jeruk
2025-09-02,Kacang Hijau,22000.0,2645.8,3,kg,Kacang-Kacangan
2025-09-02,Kacang Panjang,8000.0,2000.0,3,kg,Kacang Panjang
2025-09-02,Kacang Tanah,27889.0,1644.3,3,kg,Kacang-Kacangan
2025-09-02,Kangkung,7333.0,1527.5,3,kg,Kangkung
2025-09-02,Kedelai Impor,10600.0,2088.1,3,kg,Kedelai
2025-09-02,Kedelai Lokal,12500.0,1322.9,3,kg,Kedelai
2025-09-02,Kentang Sedang,17667.0,577.4,3,kg,Kentang
2025-09-02,Ketela Pohon,6333.0,577.4,3,kg,Ketela Pohon
2025-09-02,Ketimun Sedang,7000.0,1000.0,3,kg,Ketimun
2025-09-02,Mie Instan,3133.0,230.9,3,bks,Mie Instan
2025-09-02,Minyak Goreng Sawit Curah,18167.0,1258.3,3,lt,Minyak Sawit
2025-09-02,Minyak Goreng Sawit Kemasan Premium,20333.0,577.4,3,lt,Minyak Sawit
2025-09-02,Minyakita,16233.0,680.7,3,lt,Minyak Sawit
2025-09-02,Pisang Lokal,18000.0,3605.6,3,kg,Pisang
2025-09-02,Sawi Hijau,8000.0,2000.0,3,kg,Sawi Hijau
2025-09-02,Susu Bubuk,43000.0,,1,400gr,Susu
2025-09-02,Susu Bubuk Balita,39800.0,,1,400gr,Susu
2025-09-02,Susu Kental Manis,14267.0,3060.0,3,370gr,Susu
2025-09-02,Tahu Putih,10333.0,1154.7,3,kg,Kedelai
2025-09-02,Telur Ayam Kampung,51667.0,7637.6,3,kg,Telur Ayam
2025-09-02,Telur Ayam Ras,26667.0,577.4,3,kg,Telur Ayam
2025-09-02,Tempe Bungkus,14333.0,2081.7,3,kg,Kedelai
2025-09-02,Tepung Terigu,11667.0,577.4,3,kg,Tepung Terigu
2025-09-02,Tomat,11667.0,2886.8,3,kg,Tomat
2025-09-02,Udang Basah,79000.0,3605.6,3,kg,Udang
2025-09-03,Bawang Bombai,35000.0,5000.0,3,kg,Bawang
2025-09-03,Bawang Merah,34667.0,5033.2,3,kg,Bawang
2025-09-03,Bawang Putih Honan,30000.0,2645.8,3,kg,Bawang
2025-09-03,Bawang Putih Kating,34222.0,1347.1,3,kg,Bawang
2025-09-03,Beras Khusus,19000.0,1414.2,2,kg,Beras
2025-09-03,Beras Medium,13250.0,250.0,3,kg,Beras
2025-09-03,Beras Premium,14875.0,176.8,2,kg,Beras
2025-09-03,Beras SPHP Bulog,12333.0,288.7,3,kg,Beras
2025-09-03,Cabai Merah Besar,33333.0,1527.5,3,kg,Cabai
2025-09-03,Cabai Merah Keriting,30000.0,8717.8,3,kg,Cabai
2025-09-03,Cabai Rawit Hijau,34000.0,8544.0,3,kg,Cabai
2025-09-03,Cabai Rawit Merah,23667.0,2309.4,3,kg,Cabai
2025-09-03,Daging Ayam Kampung,105000.0,5000.0,3,ekor,Daging Ayam
2025-09-03,Daging Ayam Ras,33000.0,1732.1,3,kg,Daging Ayam
2025-09-03,Daging Sapi Paha Belakang,130000.0,0.0,3,kg,Daging Ruminansia
